MPI_nutri;MPI_scatmnt;MPI_chscatt;MPI_sanit;MPI_floor;MPI_ckfuel;MPI_asset;MPI_water;MPI_elec;strate
1;0;0;0;0;0;1;0;0;N'djamena
0;0;1;0;0;0;1;1;0;N'djamena
0;1;0;0;0;0;1;0;0;N'djamena
0;0;0;0;0;0;1;0;1;N'djamena
1;0;0;0;0;0;0;0;1;N'djamena
0;1;1;0;0;0;1;0;0;N'djamena
1;0;1;0;1;0;1;0;0;N'djamena
1;1;1;0;0;0;1;0;1;N'djamena
0;0;0;0;0;0;1;0;0;N'djamena
1;1;0;0;1;0;1;1;0;N'djamena
0;1;0;0;0;0;1;0;0;N'djamena
1;1;1;0;1;0;1;1;0;N'djamena
1;1;1;0;0;0;1;1;0;N'djamena
1;1;1;1;1;0;1;1;0;N'djamena
1;1;0;0;0;0;1;0;0;N'djamena
0;1;1;0;0;0;1;0;0;N'djamena
1;0;1;0;0;0;1;1;0;N'djamena
1;1;0;0;0;0;1;1;0;N'djamena
1;1;0;0;0;0;1;1;0;N'djamena
1;1;1;0;0;0;1;0;0;N'djamena
1;0;1;1;1;0;1;1;0;N'djamena
1;0;1;0;1;0;1;1;0;N'djamena
1;1;1;0;0;1;1;0;0;N'djamena
1;1;0;1;1;0;1;1;0;N'djamena
1;1;1;0;0;0;1;0;0;N'djamena
1;1;1;0;1;0;1;0;1;N'djamena
1;1;1;0;0;0;1;0;1;N'djamena
1;0;1;0;0;0;1;0;0;N'djamena
1;0;1;1;0;0;1;1;0;N'djamena
1;0;0;0;0;0;1;1;0;N'djamena
1;1;0;0;0;0;1;1;0;N'djamena
1;0;0;0;0;0;1;1;0;N'djamena
1;1;1;1;0;0;1;0;0;N'djamena
1;0;1;1;1;0;1;0;0;N'djamena
1;0;1;1;0;0;1;0;1;N'djamena
1;1;0;1;0;0;1;0;0;N'djamena
1;0;1;1;1;0;1;0;0;N'djamena
1;0;0;1;1;0;1;0;0;N'djamena
1;0;1;1;0;0;1;0;0;N'djamena
1;0;1;0;1;1;1;0;1;N'djamena
1;0;1;1;0;0;1;0;0;N'djamena
1;0;0;0;0;0;1;0;1;N'djamena
1;1;1;1;0;0;1;1;0;N'djamena
1;0;1;0;1;1;1;0;0;N'djamena
1;0;0;0;0;0;1;0;0;N'djamena
1;1;0;1;0;0;0;0;0;N'djamena
1;0;0;0;0;0;1;0;1;N'djamena
1;0;1;0;0;0;1;0;1;N'djamena
1;0;1;0;0;0;1;0;0;N'djamena
1;0;0;0;0;0;1;0;0;N'djamena
1;1;0;0;0;0;1;0;1;N'djamena
1;1;1;0;0;0;1;1;0;N'djamena
1;0;0;0;1;0;1;0;0;N'djamena
0;1;0;0;0;0;1;1;0;N'djamena
1;0;1;0;0;0;1;1;0;N'djamena
0;0;0;0;0;0;0;1;0;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
0;0;1;0;0;0;0;1;0;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
1;0;1;0;0;0;1;1;0;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
0;0;1;0;0;0;0;1;0;N'djamena
1;0;1;1;1;1;0;1;1;N'djamena
1;0;1;0;0;0;0;0;0;N'djamena
1;0;0;0;0;0;0;0;0;N'djamena
1;0;1;0;0;0;0;0;0;N'djamena
1;0;1;0;1;0;0;0;0;N'djamena
1;0;1;1;0;1;1;1;0;N'djamena
1;0;1;1;0;0;1;0;1;N'djamena
1;0;1;1;1;0;1;0;0;N'djamena
1;0;0;1;1;0;0;0;0;N'djamena
0;0;0;1;1;0;0;0;0;N'djamena
0;0;0;1;1;0;1;0;0;N'djamena
1;0;1;1;1;0;0;0;0;N'djamena
0;0;0;1;1;0;1;0;0;N'djamena
0;0;0;1;1;0;0;0;0;N'djamena
1;0;1;0;1;0;1;0;0;N'djamena
1;0;1;0;0;0;1;0;0;N'djamena
1;1;1;1;1;0;1;1;1;N'djamena
1;0;1;1;0;0;0;1;0;N'djamena
1;0;1;1;1;0;0;0;1;N'djamena
1;1;1;0;0;0;0;0;0;N'djamena
1;1;1;0;0;0;1;0;0;N'djamena
1;0;0;1;1;0;0;0;0;N'djamena
1;0;0;1;1;0;1;1;0;N'djamena
1;1;1;0;1;0;1;0;0;N'djamena
1;0;1;1;0;0;0;1;0;N'djamena
1;1;1;0;0;0;1;0;0;N'djamena
1;1;0;0;0;0;1;0;0;N'djamena
1;1;1;1;1;0;1;0;0;N'djamena
1;1;1;0;0;0;0;0;0;N'djamena
1;0;0;1;0;0;0;0;0;N'djamena
1;0;1;1;1;0;1;0;1;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
1;0;1;1;1;0;0;0;0;N'djamena
1;0;1;1;0;0;0;1;0;N'djamena
1;0;1;0;0;0;0;0;0;N'djamena
1;0;1;0;0;0;0;0;0;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
1;0;0;0;0;0;1;0;0;N'djamena
1;0;0;0;0;0;0;0;0;N'djamena
1;0;1;0;0;0;1;0;0;N'djamena
1;0;1;0;0;0;0;0;0;N'djamena
0;0;1;0;0;0;0;0;0;N'djamena
1;0;1;0;1;0;1;0;0;N'djamena
1;0;0;1;0;0;0;1;0;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
1;0;0;1;0;0;1;1;0;N'djamena
1;0;1;1;0;0;1;1;0;N'djamena
1;0;1;1;0;0;0;1;0;N'djamena
1;1;0;0;0;0;1;1;0;N'djamena
1;0;0;1;1;0;1;1;0;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
1;0;1;0;0;0;1;1;0;N'djamena
1;0;1;1;1;0;0;1;0;N'djamena
1;0;1;1;1;0;1;1;0;N'djamena
1;0;0;1;1;0;0;1;0;N'djamena
1;0;0;0;0;0;0;1;0;N'djamena
1;0;1;0;1;0;0;0;1;N'djamena
1;0;1;0;0;0;0;0;0;N'djamena
0;0;0;0;1;0;0;1;1;N'djamena
1;0;1;0;1;0;1;0;0;N'djamena
1;0;1;0;1;0;1;1;0;N'djamena
1;1;1;0;0;0;1;0;0;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
1;0;1;1;0;0;1;1;0;N'djamena
1;0;1;0;0;0;1;1;0;N'djamena
1;0;0;0;0;0;1;1;0;N'djamena
1;0;1;0;0;0;0;1;0;N'djamena
1;0;1;1;1;0;0;1;0;N'djamena
1;0;0;0;1;0;0;1;0;N'djamena
1;0;1;0;0;0;1;1;1;N'djamena
1;0;0;0;1;0;1;0;1;N'djamena
1;0;0;1;0;0;0;1;0;N'djamena
1;0;0;1;0;0;0;0;0;N'djamena
1;0;1;1;0;0;1;0;0;N'djamena
1;0;1;1;1;0;1;1;0;N'djamena
1;1;1;1;0;0;1;1;0;N'djamena
1;0;1;1;0;1;0;0;0;N'djamena
1;0;0;1;0;0;1;0;0;N'djamena
1;0;1;0;0;1;0;0;1;Ouaddai/Sila
1;0;0;1;0;0;0;1;1;Ouaddai/Sila
1;0;1;1;1;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;1;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;1;0;0;0;1;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;1;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
0;1;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;0;1;0;0;1;0;1;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;1;1;0;0;1;Ouaddai/Sila
1;0;0;1;0;0;1;0;1;Ouaddai/Sila
1;0;0;1;0;0;1;0;0;Ouaddai/Sila
0;0;1;1;1;0;0;1;0;Ouaddai/Sila
1;0;1;1;1;0;1;0;0;Ouaddai/Sila
1;0;0;1;0;0;0;1;0;Ouaddai/Sila
1;1;1;1;0;0;1;0;1;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;1;0;1;0;0;Ouaddai/Sila
1;1;1;0;1;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;1;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;1;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;1;0;0;1;1;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;1;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;1;0;1;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;1;0;Ouaddai/Sila
0;0;0;1;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;0;0;0;1;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;0;0;0;1;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;0;1;0;0;0;1;0;Ouaddai/Sila
1;0;0;1;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;1;0;0;0;0;Ouaddai/Sila
1;0;1;1;1;0;1;0;1;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;0;1;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
1;0;1;1;0;0;0;1;0;Ouaddai/Sila
0;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;1;0;0;1;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;1;Ouaddai/Sila
1;0;1;1;0;0;0;0;1;Ouaddai/Sila
1;0;1;1;0;0;1;0;1;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;1;0;0;1;Ouaddai/Sila
1;0;1;0;0;0;1;0;1;Ouaddai/Sila
1;1;1;0;0;0;1;0;1;Ouaddai/Sila
0;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;1;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;1;0;0;0;0;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;0;0;0;0;1;Ouaddai/Sila
1;0;1;1;0;1;0;0;1;Ouaddai/Sila
1;0;1;1;0;0;1;1;0;Ouaddai/Sila
1;0;1;1;0;0;0;0;0;Ouaddai/Sila
1;0;1;1;0;0;0;1;0;Ouaddai/Sila
1;0;1;1;1;0;1;0;1;Ouaddai/Sila
1;0;1;1;1;0;0;0;1;Ouaddai/Sila
1;0;1;1;0;0;0;1;0;Ouaddai/Sila
1;0;1;1;1;0;0;0;1;Ouaddai/Sila
1;0;1;1;0;0;0;0;0;Ouaddai/Sila
1;1;1;1;1;0;0;1;0;Ouaddai/Sila
1;0;1;1;0;0;0;0;1;Ouaddai/Sila
1;0;1;1;1;0;0;0;1;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;0;0;0;1;0;Ouaddai/Sila
1;0;0;1;1;0;0;0;1;Ouaddai/Sila
1;0;1;1;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;1;Ouaddai/Sila
0;0;0;0;0;0;1;1;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;1;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;1;Ouaddai/Sila
0;0;1;0;0;0;0;1;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;1;1;0;1;1;1;Ouaddai/Sila
0;0;1;0;1;0;0;0;1;Ouaddai/Sila
1;0;1;1;1;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;1;1;0;1;0;1;Ouaddai/Sila
1;0;1;0;1;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;1;1;0;1;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;1;Ouaddai/Sila
1;0;1;0;1;0;0;0;1;Ouaddai/Sila
1;0;0;0;0;1;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;1;1;0;0;0;1;Ouaddai/Sila
1;0;1;0;0;1;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;1;Ouaddai/Sila
1;0;1;0;0;0;0;0;1;Ouaddai/Sila
1;0;1;0;0;0;0;0;1;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;1;0;0;0;1;Ouaddai/Sila
1;0;1;0;0;0;1;0;1;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;1;Ouaddai/Sila
1;0;1;0;1;0;0;0;1;Ouaddai/Sila
1;0;1;0;0;0;0;0;1;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;1;0;Ouaddai/Sila
1;0;0;0;1;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
0;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;1;1;0;0;1;Ouaddai/Sila
1;1;1;0;1;0;0;0;0;Ouaddai/Sila
1;0;1;1;1;0;0;1;1;Ouaddai/Sila
0;0;1;0;1;0;1;0;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;1;Ouaddai/Sila
1;0;1;1;1;0;1;0;1;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;1;1;1;1;0;1;0;1;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;1;Ouaddai/Sila
1;1;1;0;0;0;0;0;0;Ouaddai/Sila
1;1;0;0;0;0;0;0;1;Ouaddai/Sila
1;0;1;0;0;0;0;0;1;Ouaddai/Sila
1;0;1;0;0;0;1;0;1;Ouaddai/Sila
1;1;1;1;1;0;1;0;1;Ouaddai/Sila
1;0;1;1;1;0;0;0;0;Ouaddai/Sila
1;1;1;1;0;0;0;0;1;Ouaddai/Sila
1;1;1;0;0;0;0;0;1;Ouaddai/Sila
1;1;0;1;1;0;0;0;1;Ouaddai/Sila
1;0;0;1;0;0;0;1;0;Ouaddai/Sila
1;1;0;1;0;0;1;1;0;Ouaddai/Sila
0;1;0;1;0;0;0;1;0;Ouaddai/Sila
1;1;1;0;0;0;1;1;0;Ouaddai/Sila
1;1;0;1;0;0;1;1;0;Ouaddai/Sila
1;1;0;1;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;1;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
1;1;1;1;1;0;1;1;1;Ouaddai/Sila
1;0;1;0;1;0;1;0;1;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;1;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;1;1;0;1;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;1;1;1;1;Ouaddai/Sila
1;1;1;0;0;0;0;1;1;Ouaddai/Sila
0;1;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;1;0;0;0;0;1;Ouaddai/Sila
0;1;0;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;1;Ouaddai/Sila
1;1;1;0;0;0;0;0;0;Ouaddai/Sila
1;1;0;1;0;0;0;1;0;Ouaddai/Sila
1;1;0;1;0;0;0;0;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;0;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;1;1;0;1;0;1;Ouaddai/Sila
1;1;0;0;1;0;1;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;1;0;1;0;0;Ouaddai/Sila
1;0;1;0;1;0;0;0;1;Ouaddai/Sila
1;1;0;0;0;0;0;1;0;Ouaddai/Sila
0;1;0;0;0;0;0;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
0;1;0;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;0;0;0;Ouaddai/Sila
0;1;1;1;1;1;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;1;0;Ouaddai/Sila
0;1;0;0;0;0;1;1;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;1;0;0;0;0;0;1;0;Ouaddai/Sila
0;0;1;0;0;0;0;1;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;0;1;1;0;0;0;1;Ouaddai/Sila
0;0;0;0;0;0;0;0;1;Ouaddai/Sila
0;1;1;0;0;0;1;1;0;Ouaddai/Sila
1;1;1;1;1;0;1;0;1;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;1;1;0;1;1;1;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;1;1;1;0;0;1;1;0;Ouaddai/Sila
1;1;1;1;0;0;0;1;0;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
0;1;0;1;0;0;1;1;0;Ouaddai/Sila
1;0;1;1;0;0;1;0;1;Ouaddai/Sila
1;0;1;1;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;1;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;0;1;0;Ouaddai/Sila
0;0;0;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;1;0;Ouaddai/Sila
1;0;0;0;0;0;1;1;0;Ouaddai/Sila
1;1;1;0;0;0;1;1;0;Ouaddai/Sila
0;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;0;0;0;0;1;0;0;Ouaddai/Sila
0;0;0;0;0;0;1;1;0;Ouaddai/Sila
1;0;1;0;1;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;1;0;0;1;1;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;1;0;Ouaddai/Sila
1;0;0;0;0;0;0;1;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;1;Ouaddai/Sila
0;1;1;0;0;0;1;0;0;Ouaddai/Sila
0;1;1;0;0;0;1;0;0;Ouaddai/Sila
0;1;1;0;0;0;1;0;0;Ouaddai/Sila
1;1;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;1;0;1;0;0;Ouaddai/Sila
1;1;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;1;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
0;0;1;0;0;0;0;1;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
0;1;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;1;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;1;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
0;1;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
0;1;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;1;0;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;0;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;1;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;1;1;0;0;0;0;1;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;1;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
1;1;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;1;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;1;0;Ouaddai/Sila
0;1;0;0;0;0;0;1;0;Ouaddai/Sila
1;0;1;0;0;0;0;1;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;1;0;0;0;1;0;0;Ouaddai/Sila
0;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
0;1;0;0;0;0;0;0;0;Ouaddai/Sila
0;0;0;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;1;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;1;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
1;0;0;0;0;0;0;0;0;Ouaddai/Sila
1;0;1;0;0;0;1;0;0;Ouaddai/Sila
